"junior" "senior" "rule"
"Cantius_eppsi" "Cantius_torresi" "rule_1b"
"Cantius_eppsi" "Cantius_abditus" "rule_2b"
"Cantius_eppsi" "Cantius_trigonodus" "rule_2b"
"Cantius_frugivorus" "Cantius_mckennai" "rule_1b"
"Cantius_frugivorus" "Cantius_nunienus" "rule_1b"
"Cantius_frugivorus" "Cantius_ralstoni" "rule_1b"
"Cantius_frugivorus" "Cantius_savagei" "rule_1b"
"Cantius_frugivorus" "Cantius_simonsi" "rule_1b"
"Cantius_frugivorus" "Cantius_torresi" "rule_1b"
"Cantius_frugivorus" "Cantius_abditus" "rule_2b"
"Cantius_frugivorus" "Cantius_trigonodus" "rule_2b"
"Cantius_mckennai" "Cantius_nunienus" "rule_1b"
"Cantius_mckennai" "Cantius_ralstoni" "rule_1b"
"Cantius_mckennai" "Cantius_savagei" "rule_1b"
"Cantius_mckennai" "Cantius_simonsi" "rule_1b"
"Cantius_mckennai" "Cantius_torresi" "rule_1b"
"Cantius_mckennai" "Cantius_abditus" "rule_2b"
"Cantius_mckennai" "Cantius_trigonodus" "rule_2b"
"Cantius_nunienus" "Cantius_ralstoni" "rule_1b"
"Cantius_nunienus" "Cantius_savagei" "rule_1b"
"Cantius_nunienus" "Cantius_simonsi" "rule_1b"
"Cantius_nunienus" "Cantius_torresi" "rule_1b"
"Cantius_nunienus" "Cantius_abditus" "rule_2b"
"Cantius_nunienus" "Cantius_trigonodus" "rule_2b"
"Cantius_ralstoni" "Cantius_savagei" "rule_1b"
"Cantius_ralstoni" "Cantius_simonsi" "rule_1b"
"Cantius_ralstoni" "Cantius_torresi" "rule_1b"
"Cantius_ralstoni" "Cantius_abditus" "rule_2b"
"Cantius_ralstoni" "Cantius_trigonodus" "rule_2b"
"Cantius_savagei" "Cantius_simonsi" "rule_1b"
"Cantius_savagei" "Cantius_torresi" "rule_1b"
"Cantius_savagei" "Cantius_abditus" "rule_2b"
"Cantius_savagei" "Cantius_trigonodus" "rule_2b"
"Cantius_simonsi" "Cantius_torresi" "rule_1b"
"Cantius_simonsi" "Cantius_abditus" "rule_2b"
"Cantius_simonsi" "Cantius_trigonodus" "rule_2b"
"Cantius_torresi" "Cantius_abditus" "rule_2b"
"Cantius_torresi" "Cantius_trigonodus" "rule_2b"
"Centetodon_aztecus" "Centetodon_bacchanalis" "rule_1b"
"Centetodon_aztecus" "Centetodon_bembicophagus" "rule_1b"
"Centetodon_aztecus" "Centetodon_chadronensis" "rule_1b"
"Centetodon_aztecus" "Centetodon_divaricatus" "rule_1b"
"Centetodon_aztecus" "Centetodon_hendryi" "rule_1b"
"Centetodon_aztecus" "Centetodon_kuenzii" "rule_1b"
"Centetodon_aztecus" "Centetodon_magnus" "rule_1b"
"Centetodon_aztecus" "Centetodon_marginalis" "rule_1b"
"Centetodon_aztecus" "Centetodon_neashami" "rule_1b"
"Centetodon_aztecus" "Centetodon_patratus" "rule_1b"
"Centetodon_aztecus" "Centetodon_pulcher" "rule_1b"
"Centetodon_aztecus" "Centetodon_wolffi" "rule_1b"
"Centetodon_aztecus" "Protictops_alticuspidens" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_bembicophagus" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_chadronensis" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_divaricatus" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_hendryi" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_kuenzii" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_magnus" "rule_1b"
"Centetodon_bacchanalis" "Centetodon_marginalis" "rule_1b"
